station_code,지번주소,si,city,dong,road_addr
364,제주특별자치도 제주시 조천읍 조천리 3462,제주시,조천읍,조천리,조와로
367,제주특별자치도 제주시 봉개동 1812-1,제주시,제주시,봉개동,삼봉로
368,제주특별자치도 제주시 봉개동 2736,제주시,제주시,봉개동,삼봉로
369,제주특별자치도 제주시 도련일동 1213-5,제주시,제주시,도련일동,삼봉로
370,제주특별자치도 제주시 도련일동 2868,제주시,제주시,도련일동,삼봉로
371,제주특별자치도 제주시 도련일동 1076-1,제주시,제주시,도련일동,삼봉로
372,제주특별자치도 제주시 도련일동 1083-2,제주시,제주시,도련일동,삼봉로
373,제주특별자치도 제주시 도련일동 1585-5,제주시,제주시,도련일동,삼봉로
374,제주특별자치도 제주시 도련일동 1588-2,제주시,제주시,도련일동,삼봉로
375,제주특별자치도 제주시 도련일동 1729-6,제주시,제주시,도련일동,삼봉로
376,제주특별자치도 제주시 도련일동 1729-4,제주시,제주시,도련일동,삼봉로
377,제주특별자치도 제주시 도련일동 1767-2,제주시,제주시,도련일동,삼봉로
378,제주특별자치도 제주시 도련일동 1767-2,제주시,제주시,도련일동,삼봉로
379,제주특별자치도 제주시 도련이동 2868-1,제주시,제주시,도련이동,삼봉로
380,제주특별자치도 제주시 도련이동 2868-1,제주시,제주시,도련이동,삼봉로
381,제주특별자치도 제주시 도련이동 2868-1,제주시,제주시,도련이동,매촌서1길
382,제주특별자치도 제주시 도련이동 564-12,제주시,제주시,도련이동,매촌서1길
383,제주특별자치도 제주시 용담일동 2579-1,제주시,제주시,용담일동,용담로
384,제주특별자치도 제주시 용담일동 2579-1,제주시,제주시,용담일동,용담로
385,제주특별자치도 제주시 용담일동 2583,제주시,제주시,용담일동,용담로
386,제주특별자치도 제주시 용담일동 2583,제주시,제주시,용담일동,용담로
387,제주특별자치도 제주시 삼도일동 1230,제주시,제주시,삼도일동,남성로
388,제주특별자치도 제주시 삼도일동 1230,제주시,제주시,삼도일동,남성로
389,제주특별자치도 제주시 용담일동 152-1,제주시,제주시,용담일동,서사로
390,제주특별자치도 제주시 연동 260,제주시,제주시,연동,삼무로
391,제주특별자치도 제주시 연동 260,제주시,제주시,연동,삼무로
392,제주특별자치도 제주시 용담이동 2749-35,제주시,제주시,용담이동,월성로
393,제주특별자치도 제주시 용담이동 2747-4,제주시,제주시,용담이동,월성로
394,제주특별자치도 제주시 조천읍 함덕리 1270-1,제주시,조천읍,함덕리,신북로
395,제주특별자치도 제주시 조천읍 함덕리 1268-7,제주시,조천읍,함덕리,신북로
396,제주특별자치도 제주시 조천읍 함덕리 1252-47,제주시,조천읍,함덕리,신북로
397,제주특별자치도 제주시 조천읍 함덕리 4139,제주시,조천읍,함덕리,신북로
398,제주특별자치도 제주시 조천읍 함덕리 1016,제주시,조천읍,함덕리,신북로
399,제주특별자치도 제주시 조천읍 함덕리 3090-1,제주시,조천읍,함덕리,신북로
400,제주특별자치도 제주시 조천읍 함덕리 3230-1,제주시,조천읍,함덕리,함대로
401,제주특별자치도 제주시 조천읍 함덕리 4139,제주시,조천읍,함덕리,신북로
402,제주특별자치도 제주시 조천읍 신흥리 230-1,제주시,조천읍,신흥리,신흥로
403,제주특별자치도 제주시 조천읍 신흥리 938,제주시,조천읍,신흥리,신흥남4길
404,제주특별자치도 제주시 조천읍 신흥리 938,제주시,조천읍,신흥리,신북로
405,제주특별자치도 제주시 조천읍 조천리 3462,제주시,조천읍,조천리,신북로
406,제주특별자치도 제주시 조천읍 조천리 3462,제주시,조천읍,조천리,신북로
407,제주특별자치도 제주시 조천읍 조천리 836-1,제주시,조천읍,조천리,신북로
408,제주특별자치도 제주시 조천읍 조천리 1205-1,제주시,조천읍,조천리,신북로
409,제주특별자치도 제주시 조천읍 조천리 3462,제주시,조천읍,조천리,조천18길
410,제주특별자치도 제주시 조천읍 조천리 3462,제주시,조천읍,조천리,신북로
411,제주특별자치도 제주시 조천읍 조천리 2360-1,제주시,조천읍,조천리,신북로
412,제주특별자치도 제주시 용담삼동 2580,제주시,제주시,용담삼동,서해안로
413,제주특별자치도 제주시 용담삼동 1134-3,제주시,제주시,용담삼동,서해안로
414,제주특별자치도 제주시 용담삼동 2292-2,제주시,제주시,용담삼동,서해안로
415,제주특별자치도 제주시 용담삼동 2580,제주시,제주시,용담삼동,서해안로
416,제주특별자치도 제주시 용담삼동 2580,제주시,제주시,용담삼동,서해안로
417,제주특별자치도 제주시 용담삼동 2371,제주시,제주시,용담삼동,서해안로
418,제주특별자치도 제주시 도두이동 2607,제주시,제주시,도두이동,서해안로
419,제주특별자치도 제주시 화북이동 4942-8,제주시,제주시,화북이동,일주동로
420,제주특별자치도 제주시 화북일동 4810-1,제주시,제주시,화북일동,일주동로
421,제주특별자치도 제주시 화북일동 4700-2,제주시,제주시,화북일동,일주동로
422,제주특별자치도 제주시 화북일동 4701-4,제주시,제주시,화북일동,거로길
423,제주특별자치도 제주시 화북일동 4664,제주시,제주시,화북일동,일주동로
424,제주특별자치도 제주시 화북일동 4723-4,제주시,제주시,화북일동,일주동로
425,제주특별자치도 제주시 화북일동 3994-11,제주시,제주시,화북일동,일주동로
426,제주특별자치도 제주시 화북일동 1995-7,제주시,제주시,화북일동,진동로
427,제주특별자치도 제주시 노형동 3378-2,제주시,제주시,노형동,노형로
428,제주특별자치도 제주시 노형동 3278-11,제주시,제주시,노형동,노형로
429,제주특별자치도 제주시 노형동 2267-9,제주시,제주시,노형동,노형로
430,제주특별자치도 제주시 노형동 2366,제주시,제주시,노형동,노형로
431,제주특별자치도 제주시 노형동 3815,제주시,제주시,노형동,노형로
432,제주특별자치도 제주시 노형동 2617-2,제주시,제주시,노형동,노형로
433,제주특별자치도 제주시 노형동 3815,제주시,제주시,노형동,노형로
434,제주특별자치도 제주시 노형동 2617-3,제주시,제주시,노형동,노형로
435,제주특별자치도 제주시 노형동 1297-4,제주시,제주시,노형동,노형로
436,제주특별자치도 제주시 애월읍 고성리 1241-9,제주시,애월읍,고성리,광성로
437,제주특별자치도 제주시 애월읍 고성리 1241-4,제주시,애월읍,고성리,고성4길
438,제주특별자치도 제주시 애월읍 고성리 1556,제주시,애월읍,고성리,광성로
439,제주특별자치도 제주시 애월읍 고성리 445-8,제주시,애월읍,고성리,광성로
440,제주특별자치도 제주시 애월읍 광령리 3945-13,제주시,애월읍,광령리,광성로
441,제주특별자치도 제주시 애월읍 광령리 3944-1,제주시,애월읍,광령리,광성로
442,제주특별자치도 제주시 노형동 787,제주시,제주시,노형동,진군1길
443,제주특별자치도 제주시 노형동 1518-1,제주시,제주시,노형동,한라대학로
444,제주특별자치도 제주시 노형동 3812-2,제주시,제주시,노형동,정원로
445,제주특별자치도 제주시 노형동 1518-1,제주시,제주시,노형동,한라대학로
446,제주특별자치도 제주시 노형동 765,제주시,제주시,노형동,한라대학로
447,제주특별자치도 제주시 노형동 765,제주시,제주시,노형동,1100로
448,제주특별자치도 제주시 노형동 765,제주시,제주시,노형동,한라대학로
449,제주특별자치도 제주시 노형동 768,제주시,제주시,노형동,과원로
450,제주특별자치도 제주시 노형동 768,제주시,제주시,노형동,진군1길
451,제주특별자치도 제주시 용담이동 592-4,제주시,제주시,용담이동,용담로
452,제주특별자치도 제주시 용담삼동 581-6,제주시,제주시,용담삼동,용담로3길
453,제주특별자치도 제주시 용담이동 599-8,제주시,제주시,용담이동,용담로
454,제주특별자치도 제주시 용담삼동 581,제주시,제주시,용담삼동,용담로
455,제주특별자치도 제주시 애월읍 광령리 4227,제주시,애월읍,광령리,광성로
456,제주특별자치도 제주시 애월읍 광령리 4227,제주시,애월읍,광령리,광성로
457,제주특별자치도 제주시 애월읍 광령리 1321-3,제주시,애월읍,광령리,광성로
458,제주특별자치도 제주시 애월읍 광령리 1276-1,제주시,애월읍,광령리,광성로
459,제주특별자치도 제주시 애월읍 광령리 30-3,제주시,애월읍,광령리,중산간서로
460,제주특별자치도 제주시 애월읍 광령리 29-4,제주시,애월읍,광령리,중산간서로
461,제주특별자치도 제주시 해안동 2382-2,제주시,제주시,해안동,노형로
462,제주특별자치도 제주시 해안동 2382,제주시,제주시,해안동,노형로
463,제주특별자치도 제주시 해안동 2350-4,제주시,제주시,해안동,노형로
464,제주특별자치도 제주시 노형동 607-1,제주시,제주시,노형동,1100로
465,제주특별자치도 제주시 노형동 768,제주시,제주시,노형동,1100로
466,제주특별자치도 제주시 화북일동 1995-5,제주시,제주시,화북일동,일주동로
467,제주특별자치도 제주시 화북일동 1235-5,제주시,제주시,화북일동,일주동로
468,제주특별자치도 제주시 화북일동 1239-11,제주시,제주시,화북일동,일주동로
469,제주특별자치도 제주시 애월읍 상가리 10-3,제주시,애월읍,상가리,상가목장길
470,제주특별자치도 제주시 애월읍 상가리 4-4,제주시,애월읍,상가리,평화로
471,제주특별자치도 제주시 애월읍 소길리 산 210-6,제주시,애월읍,소길리,평화로
472,제주특별자치도 제주시 애월읍 소길리 산 195-12,제주시,애월읍,소길리,장소로
473,제주특별자치도 제주시 애월읍 유수암리 1082-1,제주시,애월읍,유수암리,평화로
474,제주특별자치도 제주시 애월읍 유수암리 1028-3,제주시,애월읍,유수암리,유수암평화길
475,제주특별자치도 제주시 노형동 767,제주시,제주시,노형동,과원북2길
476,제주특별자치도 제주시 노형동 767,제주시,제주시,노형동,과원북2길
477,제주특별자치도 제주시 노형동 732-2,제주시,제주시,노형동,연화로
478,제주특별자치도 제주시 연동 1399-1,제주시,제주시,연동,과원북2길
479,제주특별자치도 제주시 연동 1546,제주시,제주시,연동,연화로1길
480,제주특별자치도 제주시 연동 1399-3,제주시,제주시,연동,국기로
481,제주특별자치도 제주시 연동 1546,제주시,제주시,연동,국기로1길
482,제주특별자치도 제주시 연동 334,제주시,제주시,연동,신광로
483,제주특별자치도 제주시 연동 268-5,제주시,제주시,연동,신광로
484,제주특별자치도 제주시 도두이동 1669-6,제주시,제주시,도두이동,서해안로
485,제주특별자치도 제주시 도두이동 1664-11,제주시,제주시,도두이동,서해안로
486,제주특별자치도 제주시 도두일동 1734,제주시,제주시,도두일동,서해안로
